Left: 102, Right: 142, Top: 68, Bottom: 136, Weight: 1818, color: (225, 210, 90)
Left: 252, Right: 293, Top: 0, Bottom: 58, Weight: 1439, color: (193, 174, 60)
Left: 112, Right: 148, Top: 76, Bottom: 136, Weight: 1710, color: (232, 206, 68)
Left: 106, Right: 138, Top: 51, Bottom: 76, Weight: 549, color: (232, 222, 73)
Left: 248, Right: 287, Top: 0, Bottom: 61, Weight: 1519, color: (184, 166, 63)
Left: 127, Right: 163, Top: 53, Bottom: 131, Weight: 2084, color: (230, 204, 67)
Left: 118, Right: 151, Top: 28, Bottom: 54, Weight: 582, color: (234, 223, 75)
Left: 248, Right: 288, Top: 0, Bottom: 70, Weight: 1800, color: (176, 158, 63)
Left: 135, Right: 169, Top: 26, Bottom: 102, Weight: 1857, color: (241, 220, 79)
Left: 263, Right: 308, Top: 7, Bottom: 84, Weight: 1966, color: (176, 158, 60)
Left: 125, Right: 158, Top: 3, Bottom: 28, Weight: 557, color: (222, 211, 71)
Left: 129, Right: 163, Top: 27, Bottom: 106, Weight: 1974, color: (236, 214, 73)
Left: 256, Right: 299, Top: 9, Bottom: 87, Weight: 1976, color: (176, 158, 61)
Left: 119, Right: 152, Top: 3, Bottom: 28, Weight: 578, color: (220, 209, 70)
Left: 116, Right: 150, Top: 29, Bottom: 107, Weight: 1925, color: (241, 219, 77)
Left: 260, Right: 305, Top: 10, Bottom: 87, Weight: 1977, color: (178, 159, 62)
Left: 109, Right: 142, Top: 5, Bottom: 30, Weight: 576, color: (218, 208, 68)
Left: 124, Right: 157, Top: 29, Bottom: 106, Weight: 1880, color: (239, 219, 77)
Left: 259, Right: 303, Top: 9, Bottom: 86, Weight: 1943, color: (178, 161, 62)
Left: 114, Right: 147, Top: 6, Bottom: 30, Weight: 563, color: (220, 209, 70)
Left: 122, Right: 155, Top: 32, Bottom: 110, Weight: 1939, color: (239, 217, 75)
Left: 256, Right: 299, Top: 8, Bottom: 86, Weight: 2002, color: (175, 157, 61)
Left: 112, Right: 146, Top: 8, Bottom: 33, Weight: 581, color: (219, 208, 69)
Left: 113, Right: 146, Top: 51, Bottom: 128, Weight: 1881, color: (247, 230, 83)
Left: 104, Right: 137, Top: 27, Bottom: 52, Weight: 572, color: (228, 216, 71)
Left: 262, Right: 307, Top: 13, Bottom: 90, Weight: 2007, color: (182, 164, 62)
Left: 117, Right: 152, Top: 63, Bottom: 136, Weight: 1925, color: (244, 224, 77)
Left: 109, Right: 142, Top: 39, Bottom: 64, Weight: 570, color: (236, 225, 75)
Left: 264, Right: 308, Top: 17, Bottom: 96, Weight: 2096, color: (185, 165, 61)
Left: 114, Right: 153, Top: 58, Bottom: 136, Weight: 2110, color: (221, 194, 63)
Left: 111, Right: 144, Top: 33, Bottom: 58, Weight: 556, color: (232, 220, 72)
Left: 267, Right: 310, Top: 23, Bottom: 100, Weight: 2057, color: (196, 173, 59)
Left: 107, Right: 149, Top: 35, Bottom: 136, Weight: 2593, color: (219, 197, 77)
Left: 266, Right: 310, Top: 24, Bottom: 101, Weight: 2078, color: (192, 169, 59)
Left: 93, Right: 132, Top: 45, Bottom: 136, Weight: 2410, color: (218, 197, 76)
Left: 258, Right: 299, Top: 18, Bottom: 96, Weight: 2044, color: (187, 165, 57)
Left: 106, Right: 147, Top: 50, Bottom: 136, Weight: 2291, color: (223, 202, 81)
Left: 266, Right: 311, Top: 21, Bottom: 99, Weight: 2085, color: (188, 166, 57)
Left: 111, Right: 152, Top: 41, Bottom: 136, Weight: 2507, color: (218, 198, 85)
Left: 263, Right: 307, Top: 24, Bottom: 102, Weight: 2103, color: (189, 167, 58)
Left: 115, Right: 155, Top: 20, Bottom: 120, Weight: 2534, color: (211, 190, 76)
Left: 267, Right: 311, Top: 29, Bottom: 106, Weight: 2055, color: (192, 172, 60)
